TransactionID,CustomerID,PurchaseDate,Product,Category,Quantity,UnitPrice,City,Gender,Age,Quantity_Norm,UnitPrice_Norm,Age_Norm,Clusters,Age_Bin,Age_Group,Total_Spend,Purchase_Year,Purchase_Month,Season,Cluster_Label_Desc
1157,CUST2892,15-03-2025,Jeans,Bottomwear,1,2421.0,Delhi,Female,57,0.0,0.4843937575030012,0.6164383561643836,2,Seniors,45-59,2421.0,2025,3,Summer,Budget Buyers
1157,CUST2892,15-03-2025,Hoodie,Topwear,2,346.0,Delhi,Male,38,0.25,0.0692276910764305,0.3561643835616438,2,Seniors,30-44,692.0,2025,3,Summer,Budget Buyers
1157,CUST2892,15-03-2025,Shorts,Bottomwear,2,593.0,Bangalore,Male,55,0.25,0.1186474589835934,0.589041095890411,2,Seniors,45-59,1186.0,2025,3,Summer,Budget Buyers
1158,CUST0336,08-04-2024,Sneakers,Footwear,3,1010.0,Delhi,Female,19,0.5,0.2020808323329331,0.0958904109589041,2,Teenagers,18-29,3030.0,2024,4,Summer,Budget Buyers
1158,CUST0336,08-04-2024,Socks,Footwear,5,2327.0,Pune,Female,39,1.0,0.4655862344937975,0.3698630136986301,0,Seniors,30-44,11635.0,2024,4,Summer,Frequent Buyers
1158,CUST0336,08-04-2024,Dress,Women'S Wear,4,4178.0,Nashik,Female,59,0.75,0.8359343737494997,0.6438356164383562,0,Seniors,45-59,16712.0,2024,4,Summer,Frequent Buyers
1158,CUST0336,04-08-2024,Jeans,Bottomwear,5,4903.0,Delhi,Male,55,1.0,0.9809923969587836,0.589041095890411,0,Seniors,45-59,24515.0,2024,8,Monsoon,Frequent Buyers
1159,CUST0187,23-01-2024,Shorts,Bottomwear,1,3920.0,Thane,Female,25,0.0,0.7843137254901961,0.1780821917808219,1,Adults,18-29,3920.0,2024,1,Winter,Premium Buyers
1159,CUST0187,23-01-2024,Tie,Accessories,1,1164.0,Thane,Male,27,0.0,0.2328931572629051,0.2054794520547945,2,Adults,18-29,1164.0,2024,1,Winter,Budget Buyers
1159,CUST0187,23-01-2024,Shirt,Topwear,4,4315.0,Bangalore,Male,22,0.75,0.863345338135254,0.136986301369863,0,Adults,18-29,17260.0,2024,1,Winter,Frequent Buyers
1160,CUST1987,24-03-2024,Shorts,Bottomwear,1,4130.0,Pune,Male,23,0.0,0.8263305322128851,0.1506849315068493,1,Adults,18-29,4130.0,2024,3,Summer,Premium Buyers
1160,CUST1987,24-03-2024,Skirt,Women'S Wear,2,1953.0,Thane,Female,35,0.25,0.3907563025210084,0.3150684931506849,2,Adults,30-44,3906.0,2024,3,Summer,Budget Buyers
1161,CUST2698,26-10-2025,Sneakers,Footwear,4,1199.0,Mumbai,Male,22,0.75,0.2398959583833533,0.136986301369863,0,Adults,18-29,4796.0,2025,10,Autumn,Frequent Buyers
1161,CUST2698,26-10-2025,Socks,Footwear,1,1510.0,Nashik,Male,64,0.0,0.3021208483393357,0.7123287671232876,2,Old People,60+,1510.0,2025,10,Autumn,Budget Buyers
1161,CUST2698,26-10-2025,Shorts,Bottomwear,4,2460.0,Pune,Male,19,0.75,0.4921968787515006,0.0958904109589041,0,Teenagers,18-29,9840.0,2025,10,Autumn,Frequent Buyers
1162,CUST1575,21-12-2024,Jacket,Outerwear,1,3986.0,Bangalore,Male,56,0.0,0.7975190076030412,0.6027397260273972,1,Seniors,45-59,3986.0,2024,12,Winter,Premium Buyers
1162,CUST1575,21-12-2024,Sneakers,Footwear,5,2533.0,Nashik,Male,21,1.0,0.5068027210884354,0.1232876712328767,0,Adults,18-29,12665.0,2024,12,Winter,Frequent Buyers
1162,CUST1575,21-12-2024,Skirt,Women'S Wear,1,3555.0,Thane,Female,41,0.0,0.7112845138055222,0.3972602739726027,1,Seniors,30-44,3555.0,2024,12,Winter,Premium Buyers
1163,CUST2685,16-03-2025,Shirt,Topwear,1,3375.0,Thane,Female,46,0.0,0.6752701080432173,0.4657534246575342,1,Seniors,45-59,3375.0,2025,3,Summer,Premium Buyers
1163,CUST2685,16-03-2025,Tie,Accessories,3,2061.0,Bangalore,Female,64,0.5,0.4123649459783913,0.7123287671232876,2,Old People,60+,6183.0,2025,3,Summer,Budget Buyers
1164,CUST2937,12-06-2024,Shirt,Topwear,3,4085.0,Mumbai,Male,50,0.5,0.8173269307723089,0.5205479452054794,1,Seniors,45-59,12255.0,2024,6,Monsoon,Premium Buyers
1164,CUST2937,06-12-2024,Tie,Accessories,2,1739.0,Mumbai,Male,21,0.25,0.3479391756702681,0.1232876712328767,2,Adults,18-29,3478.0,2024,12,Winter,Budget Buyers
1165,CUST1340,09-12-2024,Sneakers,Footwear,4,4094.0,Nashik,Male,44,0.75,0.8191276510604242,0.4383561643835616,0,Seniors,30-44,16376.0,2024,12,Winter,Frequent Buyers
1166,CUST0251,17-09-2024,Scarf,Accessories,1,1803.0,Delhi,Female,39,0.0,0.3607442977190876,0.3698630136986301,2,Seniors,30-44,1803.0,2024,9,Autumn,Budget Buyers
1166,CUST0251,17-09-2024,Shorts,Bottomwear,1,845.0,Thane,Male,60,0.0,0.1690676270508203,0.6575342465753424,2,Old People,60+,845.0,2024,9,Autumn,Budget Buyers
1166,CUST0251,17-09-2024,Jacket,Outerwear,2,1196.0,Bangalore,Female,44,0.25,0.2392957182873149,0.4383561643835616,2,Seniors,30-44,2392.0,2024,9,Autumn,Budget Buyers
1167,CUST1648,12-05-2025,Sneakers,Footwear,1,2270.0,Mumbai,Female,24,0.0,0.4541816726690676,0.1643835616438356,2,Adults,18-29,2270.0,2025,5,Summer,Budget Buyers
1167,CUST1648,12-05-2025,Socks,Footwear,4,3884.0,Bangalore,Female,53,0.75,0.7771108443377351,0.5616438356164384,0,Seniors,45-59,15536.0,2025,5,Summer,Frequent Buyers
1167,CUST1648,12-05-2025,Tie,Accessories,4,1702.0,Nashik,Male,31,0.75,0.3405362144857943,0.2602739726027397,0,Adults,30-44,6808.0,2025,5,Summer,Frequent Buyers
1168,CUST0836,05-10-2024,Sneakers,Footwear,4,343.0,Pune,Male,23,0.75,0.0686274509803921,0.1506849315068493,0,Adults,18-29,1372.0,2024,10,Autumn,Frequent Buyers
1168,CUST0836,10-05-2024,Jacket,Outerwear,2,651.0,Mumbai,Female,35,0.25,0.1302521008403361,0.3150684931506849,2,Adults,30-44,1302.0,2024,5,Summer,Budget Buyers
1168,CUST0836,05-10-2024,Shirt,Topwear,1,3085.0,Pune,Female,43,0.0,0.6172468987595038,0.4246575342465753,1,Seniors,30-44,3085.0,2024,10,Autumn,Premium Buyers
1169,CUST1060,09-07-2025,Cap,Accessories,3,1528.0,Mumbai,Female,63,0.5,0.3057222889155662,0.6986301369863014,2,Old People,60+,4584.0,2025,7,Monsoon,Budget Buyers
1169,CUST1060,09-07-2025,Tie,Accessories,4,4821.0,Bangalore,Male,14,0.75,0.9645858343337336,0.0273972602739726,0,Teenagers,18-29,19284.0,2025,7,Monsoon,Frequent Buyers
1169,CUST1060,07-09-2025,Dress,Women'S Wear,2,3311.0,Thane,Female,24,0.25,0.6624649859943977,0.1643835616438356,1,Adults,18-29,6622.0,2025,9,Autumn,Premium Buyers
1170,CUST1401,06-10-2025,Hoodie,Topwear,3,1950.0,Mumbai,Male,44,0.5,0.39015606242497,0.4383561643835616,2,Seniors,30-44,5850.0,2025,10,Autumn,Budget Buyers
1170,CUST1401,06-10-2025,Cap,Accessories,3,3417.0,Pune,Male,40,0.5,0.6836734693877551,0.3835616438356164,1,Seniors,30-44,10251.0,2025,10,Autumn,Premium Buyers
1170,CUST1401,10-06-2025,Socks,Footwear,1,3595.0,Bangalore,Male,42,0.0,0.7192877150860344,0.410958904109589,1,Seniors,30-44,3595.0,2025,6,Monsoon,Premium Buyers
1171,CUST0655,03-08-2024,Dress,Women'S Wear,5,2596.0,Bangalore,Female,46,1.0,0.5194077631052421,0.4657534246575342,0,Seniors,45-59,12980.0,2024,8,Monsoon,Frequent Buyers
1171,CUST0655,08-03-2024,Handbag,Accessories,1,1064.0,Mumbai,Male,41,0.0,0.2128851540616246,0.3972602739726027,2,Seniors,30-44,1064.0,2024,3,Summer,Budget Buyers
1172,CUST0197,12-05-2024,Jeans,Bottomwear,4,4680.0,Pune,Female,43,0.75,0.936374549819928,0.4246575342465753,0,Seniors,30-44,18720.0,2024,5,Summer,Frequent Buyers
1172,CUST0197,05-12-2024,Belt,Accessories,2,365.0,Nashik,Male,28,0.25,0.0730292116846738,0.2191780821917808,2,Adults,18-29,730.0,2024,12,Winter,Budget Buyers
1172,CUST0197,05-12-2024,Jacket,Outerwear,3,2853.0,Thane,Male,31,0.5,0.570828331332533,0.2602739726027397,1,Adults,30-44,8559.0,2024,12,Winter,Premium Buyers
1173,CUST1858,24-09-2024,Jacket,Outerwear,1,3626.0,Delhi,Male,20,0.0,0.7254901960784313,0.1095890410958904,1,Adults,18-29,3626.0,2024,9,Autumn,Premium Buyers
1173,CUST1858,24-09-2024,Scarf,Accessories,3,4018.0,Delhi,Female,60,0.5,0.803921568627451,0.6575342465753424,1,Old People,60+,12054.0,2024,9,Autumn,Premium Buyers
1174,CUST1508,19-04-2025,Jacket,Outerwear,2,3407.0,Thane,Male,63,0.25,0.681672669067627,0.6986301369863014,1,Old People,60+,6814.0,2025,4,Summer,Premium Buyers
1174,CUST1508,19-04-2025,Scarf,Accessories,2,2596.0,Thane,Male,38,0.25,0.5194077631052421,0.3561643835616438,2,Seniors,30-44,5192.0,2025,4,Summer,Budget Buyers
1174,CUST1508,19-04-2025,T-Shirt,Topwear,4,3914.0,Delhi,Female,58,0.75,0.7831132452981192,0.6301369863013698,0,Seniors,45-59,15656.0,2025,4,Summer,Frequent Buyers
1175,CUST2307,28-04-2024,Hoodie,Topwear,3,406.0,Thane,Female,46,0.5,0.0812324929971988,0.4657534246575342,2,Seniors,45-59,1218.0,2024,4,Summer,Budget Buyers
1175,CUST2307,28-04-2024,Handbag,Accessories,5,3032.0,Bangalore,Female,43,1.0,0.6066426570628252,0.4246575342465753,0,Seniors,30-44,15160.0,2024,4,Summer,Frequent Buyers
1175,CUST2307,28-04-2024,T-Shirt,Topwear,1,2797.0,Mumbai,Female,35,0.0,0.5596238495398159,0.3150684931506849,1,Adults,30-44,2797.0,2024,4,Summer,Premium Buyers
1176,CUST1064,29-01-2025,Shirt,Topwear,1,1323.0,Delhi,Female,59,0.0,0.2647058823529412,0.6438356164383562,2,Seniors,45-59,1323.0,2025,1,Winter,Budget Buyers
1176,CUST1064,29-01-2025,Jacket,Outerwear,5,4562.0,Bangalore,Male,57,1.0,0.912765106042417,0.6164383561643836,0,Seniors,45-59,22810.0,2025,1,Winter,Frequent Buyers
1177,CUST1797,16-02-2024,Socks,Footwear,4,3972.0,Nashik,Female,36,0.75,0.7947178871548619,0.3287671232876712,0,Seniors,30-44,15888.0,2024,2,Winter,Frequent Buyers
1177,CUST1797,16-02-2024,Hoodie,Topwear,3,448.0,Mumbai,Male,64,0.5,0.0896358543417367,0.7123287671232876,2,Old People,60+,1344.0,2024,2,Winter,Budget Buyers
1177,CUST1797,16-02-2024,Handbag,Accessories,5,2122.0,Thane,Female,47,1.0,0.4245698279311725,0.4794520547945205,0,Seniors,45-59,10610.0,2024,2,Winter,Frequent Buyers
1178,CUST1067,12-04-2024,Skirt,Women'S Wear,2,2596.0,Thane,Female,24,0.25,0.5194077631052421,0.1643835616438356,2,Adults,18-29,5192.0,2024,4,Summer,Budget Buyers
1178,CUST1067,12-04-2024,Jeans,Bottomwear,2,3508.0,Delhi,Female,21,0.25,0.7018807523009204,0.1232876712328767,1,Adults,18-29,7016.0,2024,4,Summer,Premium Buyers
1178,CUST1067,04-12-2024,Scarf,Accessories,4,3478.0,Bangalore,Female,50,0.75,0.6958783513405362,0.5205479452054794,0,Seniors,45-59,13912.0,2024,12,Winter,Frequent Buyers
1179,CUST1742,15-04-2024,Watch,Accessories,4,1625.0,Bangalore,Male,49,0.75,0.3251300520208083,0.5068493150684932,0,Seniors,45-59,6500.0,2024,4,Summer,Frequent Buyers
1179,CUST1742,15-04-2024,Shorts,Bottomwear,4,4969.0,Mumbai,Male,57,0.75,0.9941976790716288,0.6164383561643836,0,Seniors,45-59,19876.0,2024,4,Summer,Frequent Buyers
1180,CUST1087,23-06-2024,Shorts,Bottomwear,1,2816.0,Nashik,Female,49,0.0,0.5634253701480593,0.5068493150684932,1,Seniors,45-59,2816.0,2024,6,Monsoon,Premium Buyers
1180,CUST1087,23-06-2024,Tie,Accessories,2,1395.0,Bangalore,Male,41,0.25,0.2791116446578631,0.3972602739726027,2,Seniors,30-44,2790.0,2024,6,Monsoon,Budget Buyers
1180,CUST1087,23-06-2024,Belt,Accessories,2,2181.0,Nashik,Female,18,0.25,0.4363745498199279,0.0821917808219178,2,Teenagers,18-29,4362.0,2024,6,Monsoon,Budget Buyers
1181,CUST2054,05-11-2024,Hoodie,Topwear,1,3849.0,Nashik,Female,39,0.0,0.7701080432172869,0.3698630136986301,1,Seniors,30-44,3849.0,2024,11,Autumn,Premium Buyers
1181,CUST2054,05-11-2024,Cap,Accessories,1,1072.0,Thane,Male,43,0.0,0.2144857943177271,0.4246575342465753,2,Seniors,30-44,1072.0,2024,11,Autumn,Budget Buyers
1181,CUST2054,05-11-2024,Shorts,Bottomwear,2,2534.0,Mumbai,Male,64,0.25,0.5070028011204482,0.7123287671232876,2,Old People,60+,5068.0,2024,11,Autumn,Budget Buyers
1182,CUST0348,04-01-2024,T-Shirt,Topwear,5,1062.0,Pune,Female,38,1.0,0.212484993997599,0.3561643835616438,0,Seniors,30-44,5310.0,2024,1,Winter,Frequent Buyers
1182,CUST0348,04-01-2024,Shorts,Bottomwear,2,2450.0,Mumbai,Female,48,0.25,0.4901960784313725,0.4931506849315068,2,Seniors,45-59,4900.0,2024,1,Winter,Budget Buyers
1183,CUST1181,16-06-2024,Sneakers,Footwear,2,3462.0,Nashik,Female,57,0.25,0.6926770708283313,0.6164383561643836,1,Seniors,45-59,6924.0,2024,6,Monsoon,Premium Buyers
1183,CUST1181,16-06-2024,Socks,Footwear,4,1520.0,Mumbai,Female,26,0.75,0.3041216486594638,0.1917808219178082,0,Adults,18-29,6080.0,2024,6,Monsoon,Frequent Buyers
1183,CUST1181,16-06-2024,Tie,Accessories,3,2187.0,Delhi,Male,55,0.5,0.4375750300120048,0.589041095890411,2,Seniors,45-59,6561.0,2024,6,Monsoon,Budget Buyers
1183,CUST1181,16-06-2024,Shorts,Bottomwear,5,675.0,Nashik,Male,26,1.0,0.1350540216086434,0.1917808219178082,0,Adults,18-29,3375.0,2024,6,Monsoon,Frequent Buyers
1184,CUST2532,30-10-2024,Jacket,Outerwear,3,4032.0,Pune,Female,38,0.5,0.8067226890756303,0.3561643835616438,1,Seniors,30-44,12096.0,2024,10,Autumn,Premium Buyers
1184,CUST2532,30-10-2024,Scarf,Accessories,2,392.0,Delhi,Female,61,0.25,0.0784313725490196,0.6712328767123288,2,Old People,60+,784.0,2024,10,Autumn,Budget Buyers
1184,CUST2532,30-10-2024,Shorts,Bottomwear,1,1506.0,Nashik,Male,27,0.0,0.3013205282112845,0.2054794520547945,2,Adults,18-29,1506.0,2024,10,Autumn,Budget Buyers
1184,CUST2532,30-10-2024,Belt,Accessories,2,2163.0,Mumbai,Female,28,0.25,0.4327731092436975,0.2191780821917808,2,Adults,18-29,4326.0,2024,10,Autumn,Budget Buyers
1185,CUST0334,17-09-2024,Shirt,Topwear,2,1338.0,Mumbai,Female,29,0.25,0.2677070828331332,0.2328767123287671,2,Adults,18-29,2676.0,2024,9,Autumn,Budget Buyers
1185,CUST0334,17-09-2024,Handbag,Accessories,2,1207.0,Bangalore,Female,33,0.25,0.2414965986394557,0.2876712328767123,2,Adults,30-44,2414.0,2024,9,Autumn,Budget Buyers
1186,CUST1830,14-05-2024,Jeans,Bottomwear,5,4332.0,Delhi,Female,34,1.0,0.8667466986794717,0.3013698630136986,0,Adults,30-44,21660.0,2024,5,Summer,Frequent Buyers
1186,CUST1830,14-05-2024,Belt,Accessories,5,2035.0,Mumbai,Female,46,1.0,0.4071628651460584,0.4657534246575342,0,Seniors,45-59,10175.0,2024,5,Summer,Frequent Buyers
1187,CUST1979,07-01-2025,Shorts,Bottomwear,2,2152.0,Pune,Male,32,0.25,0.4305722288915566,0.273972602739726,2,Adults,30-44,4304.0,2025,1,Winter,Budget Buyers
1187,CUST1979,07-01-2025,T-Shirt,Topwear,3,3877.0,Delhi,Male,56,0.5,0.7757102841136455,0.6027397260273972,1,Seniors,45-59,11631.0,2025,1,Winter,Premium Buyers
1187,CUST1979,07-01-2025,Jacket,Outerwear,5,3582.0,Pune,Female,27,1.0,0.7166866746698679,0.2054794520547945,0,Adults,18-29,17910.0,2025,1,Winter,Frequent Buyers
1188,CUST1830,06-03-2024,Hoodie,Topwear,1,3954.0,Thane,Female,38,0.0,0.7911164465786314,0.3561643835616438,1,Seniors,30-44,3954.0,2024,3,Summer,Premium Buyers
1188,CUST1830,03-06-2024,Cap,Accessories,5,4461.0,Bangalore,Male,54,1.0,0.8925570228091236,0.5753424657534246,0,Seniors,45-59,22305.0,2024,6,Monsoon,Frequent Buyers
1188,CUST1830,03-06-2024,Jeans,Bottomwear,2,2644.0,Mumbai,Male,54,0.25,0.5290116046418567,0.5753424657534246,2,Seniors,45-59,5288.0,2024,6,Monsoon,Budget Buyers
1189,CUST2896,16-11-2024,Hoodie,Topwear,2,4473.0,Nashik,Male,18,0.25,0.8949579831932774,0.0821917808219178,1,Teenagers,18-29,8946.0,2024,11,Autumn,Premium Buyers
1190,CUST2257,06-11-2025,Jacket,Outerwear,3,4928.0,Nashik,Male,54,0.5,0.9859943977591036,0.5753424657534246,1,Seniors,45-59,14784.0,2025,11,Autumn,Premium Buyers
1190,CUST2257,11-06-2025,Scarf,Accessories,5,3543.0,Mumbai,Male,31,1.0,0.7088835534213686,0.2602739726027397,0,Adults,30-44,17715.0,2025,6,Monsoon,Frequent Buyers
1190,CUST2257,11-06-2025,Sneakers,Footwear,5,819.0,Nashik,Female,42,1.0,0.1638655462184874,0.410958904109589,0,Seniors,30-44,4095.0,2025,6,Monsoon,Frequent Buyers
1190,CUST2257,11-06-2025,Skirt,Women'S Wear,3,2596.0,Bangalore,Female,25,0.5,0.5194077631052421,0.1780821917808219,2,Adults,18-29,7788.0,2025,6,Monsoon,Budget Buyers
1191,CUST2065,17-02-2024,Sneakers,Footwear,2,434.0,Nashik,Male,26,0.25,0.0868347338935574,0.1917808219178082,2,Adults,18-29,868.0,2024,2,Winter,Budget Buyers
1191,CUST2065,17-02-2024,Socks,Footwear,2,2276.0,Bangalore,Male,22,0.25,0.4553821528611445,0.136986301369863,2,Adults,18-29,4552.0,2024,2,Winter,Budget Buyers
1191,CUST2065,17-02-2024,Tie,Accessories,4,1379.0,Nashik,Female,47,0.75,0.2759103641456583,0.4794520547945205,0,Seniors,45-59,5516.0,2024,2,Winter,Frequent Buyers
1192,CUST1174,03-03-2024,Shirt,Topwear,3,4673.0,Bangalore,Female,45,0.5,0.9349739895958384,0.4520547945205479,1,Seniors,45-59,14019.0,2024,3,Summer,Premium Buyers
1192,CUST1174,03-03-2024,Tie,Accessories,2,3490.0,Pune,Male,19,0.25,0.6982793117246898,0.0958904109589041,1,Teenagers,18-29,6980.0,2024,3,Summer,Premium Buyers
1193,CUST0641,22-02-2025,Jacket,Outerwear,1,2001.0,Pune,Male,29,0.0,0.400360144057623,0.2328767123287671,2,Adults,18-29,2001.0,2025,2,Winter,Budget Buyers
1193,CUST0641,22-02-2025,Scarf,Accessories,3,2622.0,Bangalore,Female,36,0.5,0.524609843937575,0.3287671232876712,2,Seniors,30-44,7866.0,2025,2,Winter,Budget Buyers
1193,CUST0641,22-02-2025,T-Shirt,Topwear,4,2853.0,Pune,Female,19,0.75,0.570828331332533,0.0958904109589041,0,Teenagers,18-29,11412.0,2025,2,Winter,Frequent Buyers
1193,CUST0641,22-02-2025,Skirt,Women'S Wear,2,4007.0,Mumbai,Female,42,0.25,0.8017206882753102,0.410958904109589,1,Seniors,30-44,8014.0,2025,2,Winter,Premium Buyers
1194,CUST0722,25-03-2024,Hoodie,Topwear,1,574.0,Bangalore,Female,29,0.0,0.1148459383753501,0.2328767123287671,2,Adults,18-29,574.0,2024,3,Summer,Budget Buyers
1194,CUST0722,25-03-2024,Sneakers,Footwear,3,2181.0,Mumbai,Female,49,0.5,0.4363745498199279,0.5068493150684932,2,Seniors,45-59,6543.0,2024,3,Summer,Budget Buyers
1194,CUST0722,25-03-2024,Watch,Accessories,2,680.0,Pune,Male,54,0.25,0.1360544217687075,0.5753424657534246,2,Seniors,45-59,1360.0,2024,3,Summer,Budget Buyers
1195,CUST0845,27-01-2024,Jeans,Bottomwear,5,2068.0,Delhi,Female,48,1.0,0.413765506202481,0.4931506849315068,0,Seniors,45-59,10340.0,2024,1,Winter,Frequent Buyers
1195,CUST0845,27-01-2024,Belt,Accessories,5,2679.0,Delhi,Female,38,1.0,0.536014405762305,0.3561643835616438,0,Seniors,30-44,13395.0,2024,1,Winter,Frequent Buyers
1195,CUST0845,27-01-2024,Handbag,Accessories,4,4719.0,Bangalore,Male,36,0.75,0.9441776710684272,0.3287671232876712,0,Seniors,30-44,18876.0,2024,1,Winter,Frequent Buyers
1195,CUST0845,27-01-2024,Shirt,Topwear,5,4180.0,Mumbai,Female,28,1.0,0.8363345338135254,0.2191780821917808,0,Adults,18-29,20900.0,2024,1,Winter,Frequent Buyers
1196,CUST1946,21-06-2024,Dress,Women'S Wear,1,2324.0,Thane,Female,61,0.0,0.4649859943977591,0.6712328767123288,2,Old People,60+,2324.0,2024,6,Monsoon,Budget Buyers
1196,CUST1946,21-06-2024,Handbag,Accessories,2,4915.0,Delhi,Male,18,0.25,0.9833933573429372,0.0821917808219178,1,Teenagers,18-29,9830.0,2024,6,Monsoon,Premium Buyers
1196,CUST1946,21-06-2024,Scarf,Accessories,1,4059.0,Nashik,Male,31,0.0,0.812124849939976,0.2602739726027397,1,Adults,30-44,4059.0,2024,6,Monsoon,Premium Buyers
1197,CUST1028,26-01-2024,Sneakers,Footwear,3,457.0,Mumbai,Female,60,0.5,0.0914365746298519,0.6575342465753424,2,Old People,60+,1371.0,2024,1,Winter,Budget Buyers
1197,CUST1028,26-01-2024,Socks,Footwear,1,1394.0,Mumbai,Male,26,0.0,0.2789115646258503,0.1917808219178082,2,Adults,18-29,1394.0,2024,1,Winter,Budget Buyers
1197,CUST1028,26-01-2024,T-Shirt,Topwear,2,4725.0,Nashik,Male,65,0.25,0.9453781512605042,0.726027397260274,1,Old People,60+,9450.0,2024,1,Winter,Premium Buyers
1197,CUST1028,26-01-2024,Scarf,Accessories,2,3756.0,Thane,Female,22,0.25,0.751500600240096,0.136986301369863,1,Adults,18-29,7512.0,2024,1,Winter,Premium Buyers
1198,CUST0426,02-07-2024,Jeans,Bottomwear,3,4441.0,Delhi,Female,38,0.5,0.8885554221688675,0.3561643835616438,1,Seniors,30-44,13323.0,2024,7,Monsoon,Premium Buyers
1198,CUST0426,07-02-2024,Belt,Accessories,1,1158.0,Thane,Female,54,0.0,0.2316926770708283,0.5753424657534246,2,Seniors,45-59,1158.0,2024,2,Winter,Budget Buyers
1198,CUST0426,07-02-2024,Skirt,Women'S Wear,3,2702.0,Mumbai,Female,38,0.5,0.5406162464985994,0.3561643835616438,1,Seniors,30-44,8106.0,2024,2,Winter,Premium Buyers
1199,CUST0782,15-11-2024,Dress,Women'S Wear,4,3290.0,Nashik,Female,37,0.75,0.6582633053221288,0.3424657534246575,0,Seniors,30-44,13160.0,2024,11,Autumn,Frequent Buyers
1199,CUST0782,15-11-2024,Handbag,Accessories,2,3491.0,Thane,Male,41,0.25,0.6984793917567027,0.3972602739726027,1,Seniors,30-44,6982.0,2024,11,Autumn,Premium Buyers
1199,CUST0782,15-11-2024,Tie,Accessories,1,3759.0,Mumbai,Female,64,0.0,0.7521008403361344,0.7123287671232876,1,Old People,60+,3759.0,2024,11,Autumn,Premium Buyers
1199,CUST0782,15-11-2024,Cap,Accessories,3,2993.0,Pune,Male,62,0.5,0.5988395358143257,0.684931506849315,1,Old People,60+,8979.0,2024,11,Autumn,Premium Buyers
1200,CUST2809,17-06-2024,Jacket,Outerwear,1,2596.0,Bangalore,Female,45,0.0,0.5194077631052421,0.4520547945205479,2,Seniors,45-59,2596.0,2024,6,Monsoon,Budget Buyers
1200,CUST2809,17-06-2024,Scarf,Accessories,2,1673.0,Delhi,Male,65,0.25,0.3347338935574229,0.726027397260274,2,Old People,60+,3346.0,2024,6,Monsoon,Budget Buyers
1201,CUST1604,27-05-2024,Skirt,Women'S Wear,2,2715.0,Thane,Female,28,0.25,0.5432172869147659,0.2191780821917808,1,Adults,18-29,5430.0,2024,5,Summer,Premium Buyers
1201,CUST1604,27-05-2024,Scarf,Accessories,1,4100.0,Pune,Female,41,0.0,0.820328131252501,0.3972602739726027,1,Seniors,30-44,4100.0,2024,5,Summer,Premium Buyers
1202,CUST2795,15-02-2024,Hoodie,Topwear,1,4716.0,Nashik,Male,32,0.0,0.943577430972389,0.273972602739726,1,Adults,30-44,4716.0,2024,2,Winter,Premium Buyers
1202,CUST2795,15-02-2024,Cap,Accessories,2,2533.0,Mumbai,Female,56,0.25,0.5068027210884354,0.6027397260273972,2,Seniors,45-59,5066.0,2024,2,Winter,Budget Buyers
1202,CUST2795,15-02-2024,Tie,Accessories,3,4895.0,Pune,Male,64,0.5,0.9793917567026812,0.7123287671232876,1,Old People,60+,14685.0,2024,2,Winter,Premium Buyers
1203,CUST0132,12-06-2024,Watch,Accessories,2,842.0,Bangalore,Female,60,0.25,0.1684673869547819,0.6575342465753424,2,Old People,60+,1684.0,2024,6,Monsoon,Budget Buyers
1203,CUST0132,12-06-2024,Scarf,Accessories,1,986.0,Thane,Male,54,0.0,0.1972789115646258,0.5753424657534246,2,Seniors,45-59,986.0,2024,6,Monsoon,Budget Buyers
1203,CUST0132,12-06-2024,Jeans,Bottomwear,3,2863.0,Delhi,Male,27,0.5,0.572829131652661,0.2054794520547945,1,Adults,18-29,8589.0,2024,6,Monsoon,Premium Buyers
1204,CUST1180,14-05-2024,Jeans,Bottomwear,1,2644.0,Mumbai,Male,44,0.0,0.5290116046418567,0.4383561643835616,2,Seniors,30-44,2644.0,2024,5,Summer,Budget Buyers
1204,CUST1180,14-05-2024,Belt,Accessories,4,4536.0,Thane,Female,42,0.75,0.907563025210084,0.410958904109589,0,Seniors,30-44,18144.0,2024,5,Summer,Frequent Buyers
1205,CUST2999,27-05-2024,Jacket,Outerwear,1,3411.0,Thane,Male,34,0.0,0.6824729891956782,0.3013698630136986,1,Adults,30-44,3411.0,2024,5,Summer,Premium Buyers
1205,CUST2999,27-05-2024,Scarf,Accessories,3,975.0,Nashik,Female,47,0.5,0.195078031212485,0.4794520547945205,2,Seniors,45-59,2925.0,2024,5,Summer,Budget Buyers
1205,CUST2999,27-05-2024,Watch,Accessories,2,3264.0,Pune,Female,39,0.25,0.6530612244897959,0.3698630136986301,1,Seniors,30-44,6528.0,2024,5,Summer,Premium Buyers
1205,CUST2999,27-05-2024,Belt,Accessories,4,2004.0,Pune,Male,37,0.75,0.4009603841536615,0.3424657534246575,0,Seniors,30-44,8016.0,2024,5,Summer,Frequent Buyers
1206,CUST1020,26-06-2025,Shirt,Topwear,5,2882.0,Mumbai,Male,41,1.0,0.5766306522609044,0.3972602739726027,0,Seniors,30-44,14410.0,2025,6,Monsoon,Frequent Buyers
